Watching for file changes with StatReloader
[26/Dec/2025 01:33:09] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 593
[26/Dec/2025 01:33:12] "GET /admin/team/playerstats/12/change/ HTTP/1.1" 200 18721
[26/Dec/2025 01:33:12] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:33:36] "POST /admin/team/playerstats/12/change/ HTTP/1.1" 302 0
[26/Dec/2025 01:33:36] "GET /admin/team/playerstats/ HTTP/1.1" 200 21340
[26/Dec/2025 01:33:36] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:33:36] "GET /static/admin/img/icon-yes-dark.svg HTTP/1.1" 200 558
[26/Dec/2025 01:33:42] "GET /admin/team/playerstats/12/change/ HTTP/1.1" 200 18723
[26/Dec/2025 01:33:42] "GET /admin/team/playerstats/ HTTP/1.1" 200 21118
[26/Dec/2025 01:33:45] "GET / HTTP/1.1" 200 23446
[26/Dec/2025 01:33:51] "GET /player/3/ HTTP/1.1" 200 6044
[26/Dec/2025 01:33:52] "GET /stats/3/view/ HTTP/1.1" 200 12168
[26/Dec/2025 01:33:59] "GET /dashboard/ HTTP/1.1" 200 16352
[26/Dec/2025 01:34:02] "GET /admin/team/aisummary/ HTTP/1.1" 200 15200
[26/Dec/2025 01:34:02] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:34:04] "GET /admin/team/aisummary/2/change/ HTTP/1.1" 200 16923
[26/Dec/2025 01:34:04] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:34:16] "GET /admin/team/aisummary/2/history/ HTTP/1.1" 200 12351
[26/Dec/2025 01:35:46] "GET /admin/team/aisummary/add/ HTTP/1.1" 200 16487
[26/Dec/2025 01:35:46] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:35:48] "GET /admin/team/playerprofile/add/ HTTP/1.1" 200 19714
[26/Dec/2025 01:35:48] "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 689
[26/Dec/2025 01:35:48] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:35:50] "GET /admin/team/player/add/ HTTP/1.1" 200 17590
[26/Dec/2025 01:35:50] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:35:58] "GET /admin/team/playerstats/add/ HTTP/1.1" 200 18469
[26/Dec/2025 01:35:58] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:36:00] "GET /admin/team/playerprofile/add/ HTTP/1.1" 200 19714
[26/Dec/2025 01:36:00] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
